10.1111/j.1467-8659.2008.01330.x	Institute of Mathematics and Computing Science, University of Groningen, The Netherlands	[{"start": 0, "end": 24, "valid": false, "qid": "Q4201580"}, {"start": 0, "end": 24, "valid": false, "qid": "Q6040568"}, {"start": 25, "end": 28, "valid": false, "qid": "Q5456"}, {"start": 25, "end": 28, "valid": false, "qid": "Q11184652"}, {"start": 25, "end": 28, "valid": false, "qid": "Q4754160"}, {"start": 25, "end": 28, "valid": false, "qid": "Q570479"}, {"start": 25, "end": 28, "valid": false, "qid": "Q20982187"}, {"start": 39, "end": 46, "valid": false, "qid": "Q24207151"}, {"start": 48, "end": 71, "valid": true, "qid": "Q850730"}, {"start": 73, "end": 88, "valid": true, "qid": "Q55"}, {"start": 73, "end": 88, "valid": false, "qid": "Q29999"}]
10.1093/carcin/16.11.2833	1To whom correspondence should be addressed	[{"start": 4, "end": 8, "valid": false, "qid": "Q7950328"}]
10.1039/c0cc01484b	UNAM-Institute of Materials Science & Nanotechnology, Bilkent University, 06800, Ankara, Turkey	[{"start": 0, "end": 4, "valid": false, "qid": "Q222738"}, {"start": 0, "end": 4, "valid": false, "qid": "Q690146"}, {"start": 0, "end": 4, "valid": false, "qid": "Q5479494"}, {"start": 0, "end": 4, "valid": false, "qid": "Q30265310"}, {"start": 5, "end": 27, "valid": false, "qid": "Q3152804"}, {"start": 28, "end": 35, "valid": false, "qid": "Q24207151"}, {"start": 54, "end": 72, "valid": true, "qid": "Q861904"}, {"start": 81, "end": 87, "valid": true, "qid": "Q3640"}, {"start": 81, "end": 87, "valid": false, "qid": "Q2297724"}, {"start": 81, "end": 87, "valid": false, "qid": "Q1345660"}, {"start": 81, "end": 87, "valid": false, "qid": "Q8077521"}, {"start": 81, "end": 87, "valid": false, "qid": "Q20723145"}, {"start": 89, "end": 95, "valid": true, "qid": "Q43"}, {"start": 89, "end": 95, "valid": false, "qid": "Q975535"}, {"start": 89, "end": 95, "valid": false, "qid": "Q7855035"}, {"start": 89, "end": 95, "valid": false, "qid": "Q7855036"}, {"start": 89, "end": 95, "valid": false, "qid": "Q2024092"}]
10.1088/1742-6596/395/1/012148	Dipartimento di Ingegneria Industriale, Università di Padova, Padova 35131, Italia	[{"start": 40, "end": 60, "valid": true, "qid": "Q193510"}, {"start": 62, "end": 68, "valid": true, "qid": "Q617"}, {"start": 62, "end": 68, "valid": false, "qid": "Q16226"}, {"start": 62, "end": 68, "valid": false, "qid": "Q8428"}, {"start": 62, "end": 68, "valid": false, "qid": "Q34360"}, {"start": 62, "end": 68, "valid": false, "qid": "Q1150874"}, {"start": 76, "end": 82, "valid": true, "qid": "Q38"}, {"start": 76, "end": 82, "valid": false, "qid": "Q913582"}, {"start": 76, "end": 82, "valid": false, "qid": "Q676899"}, {"start": 76, "end": 82, "valid": false, "qid": "Q842713"}, {"start": 76, "end": 82, "valid": false, "qid": "Q262899"}]
10.1039/b511251f	Departament de Química Inorgànica, Universitat de Barcelona, Diagonal, 647, 08028-Barcelona, Spain	[{"start": 35, "end": 59, "valid": true, "qid": "Q219615"}, {"start": 61, "end": 69, "valid": false, "qid": "Q2472213"}, {"start": 61, "end": 69, "valid": false, "qid": "Q532351"}, {"start": 61, "end": 69, "valid": false, "qid": "Q13587497"}, {"start": 82, "end": 91, "valid": true, "qid": "Q1492"}, {"start": 82, "end": 91, "valid": false, "qid": "Q81949"}, {"start": 82, "end": 91, "valid": false, "qid": "Q4859840"}, {"start": 82, "end": 91, "valid": false, "qid": "Q391221"}, {"start": 82, "end": 91, "valid": false, "qid": "Q7156"}, {"start": 93, "end": 98, "valid": true, "qid": "Q29"}, {"start": 93, "end": 98, "valid": false, "qid": "Q42267"}, {"start": 93, "end": 98, "valid": false, "qid": "Q16254367"}, {"start": 93, "end": 98, "valid": false, "qid": "Q23709427"}, {"start": 93, "end": 98, "valid": false, "qid": "Q2306509"}]
10.1016/0008-6223(93)90148-4	Kiev Polytechnic Institute, pr. Pobedy, 37, Kiev-56, 252056, Ukraine	[{"start": 0, "end": 26, "valid": true, "qid": "Q85449"}, {"start": 32, "end": 38, "valid": false, "qid": "Q21471618"}, {"start": 44, "end": 48, "valid": true, "qid": "Q1899"}, {"start": 44, "end": 48, "valid": false, "qid": "Q170036"}, {"start": 44, "end": 48, "valid": false, "qid": "Q1741139"}, {"start": 44, "end": 48, "valid": false, "qid": "Q576829"}, {"start": 44, "end": 48, "valid": false, "qid": "Q6405673"}, {"start": 61, "end": 68, "valid": true, "qid": "Q212"}, {"start": 61, "end": 68, "valid": false, "qid": "Q17027339"}]
10.1039/c0cc00803f	Key Laboratory of Polar Materials and Devices, Ministry of Education, East China Normal University, Shanghai 200241, P.R. China	[{"start": 0, "end": 3, "valid": false, "qid": "Q19986691"}, {"start": 0, "end": 3, "valid": false, "qid": "Q6393886"}, {"start": 0, "end": 3, "valid": false, "qid": "Q6397988"}, {"start": 0, "end": 3, "valid": false, "qid": "Q25906303"}, {"start": 0, "end": 3, "valid": false, "qid": "Q22133884"}, {"start": 4, "end": 14, "valid": false, "qid": "Q6467254"}, {"start": 18, "end": 23, "valid": false, "qid": "Q2393414"}, {"start": 18, "end": 23, "valid": false, "qid": "Q1500857"}, {"start": 18, "end": 23, "valid": false, "qid": "Q1887313"}, {"start": 18, "end": 23, "valid": false, "qid": "Q7208997"}, {"start": 18, "end": 23, "valid": false, "qid": "Q3394032"}, {"start": 34, "end": 37, "valid": false, "qid": "Q5456"}, {"start": 34, "end": 37, "valid": false, "qid": "Q11184652"}, {"start": 34, "end": 37, "valid": false, "qid": "Q4754160"}, {"start": 34, "end": 37, "valid": false, "qid": "Q570479"}, {"start": 34, "end": 37, "valid": false, "qid": "Q20982187"}, {"start": 47, "end": 68, "valid": false, "qid": "Q4294642"}, {"start": 47, "end": 68, "valid": false, "qid": "Q17013913"}, {"start": 47, "end": 68, "valid": false, "qid": "Q6017301"}, {"start": 47, "end": 68, "valid": false, "qid": "Q2590151"}, {"start": 47, "end": 68, "valid": false, "qid": "Q4294530"}, {"start": 70, "end": 98, "valid": true, "qid": "Q2034790"}, {"start": 100, "end": 108, "valid": true, "qid": "Q8686"}, {"start": 100, "end": 108, "valid": false, "qid": "Q406446"}, {"start": 100, "end": 108, "valid": false, "qid": "Q7488392"}, {"start": 100, "end": 108, "valid": false, "qid": "Q12335101"}, {"start": 100, "end": 108, "valid": false, "qid": "Q10666965"}, {"start": 122, "end": 127, "valid": true, "qid": "Q148"}, {"start": 122, "end": 127, "valid": false, "qid": "Q865"}, {"start": 122, "end": 127, "valid": false, "qid": "Q29520"}, {"start": 122, "end": 127, "valid": false, "qid": "Q130582"}, {"start": 122, "end": 127, "valid": false, "qid": "Q932423"}]
10.1039/b821210d	University of Turku, Laboratory of Biophysics and Medicine, Tykistkatu 6A, FIN-20520 Turku, Finland	[{"start": 0, "end": 19, "valid": true, "qid": "Q501841"}, {"start": 21, "end": 31, "valid": false, "qid": "Q6467254"}, {"start": 46, "end": 49, "valid": false, "qid": "Q5456"}, {"start": 46, "end": 49, "valid": false, "qid": "Q11184652"}, {"start": 46, "end": 49, "valid": false, "qid": "Q4754160"}, {"start": 46, "end": 49, "valid": false, "qid": "Q570479"}, {"start": 46, "end": 49, "valid": false, "qid": "Q20982187"}, {"start": 50, "end": 58, "valid": false, "qid": "Q1993419"}, {"start": 50, "end": 58, "valid": false, "qid": "Q4287791"}, {"start": 71, "end": 73, "valid": false, "qid": "Q790772"}, {"start": 75, "end": 78, "valid": false, "qid": "Q47460"}, {"start": 75, "end": 78, "valid": false, "qid": "Q1037511"}, {"start": 75, "end": 78, "valid": false, "qid": "Q122072"}, {"start": 75, "end": 78, "valid": false, "qid": "Q25908683"}, {"start": 75, "end": 78, "valid": false, "qid": "Q2620745"}, {"start": 85, "end": 90, "valid": true, "qid": "Q38511"}, {"start": 85, "end": 90, "valid": false, "qid": "Q844720"}, {"start": 85, "end": 90, "valid": false, "qid": "Q10970334"}, {"start": 85, "end": 90, "valid": false, "qid": "Q31930842"}, {"start": 92, "end": 99, "valid": true, "qid": "Q33"}, {"start": 92, "end": 99, "valid": false, "qid": "Q2580855"}, {"start": 92, "end": 99, "valid": false, "qid": "Q5450445"}, {"start": 92, "end": 99, "valid": false, "qid": "Q5450446"}, {"start": 92, "end": 99, "valid": false, "qid": "Q32234946"}]
10.1007/978-3-642-56531-1_24	Advanced Industrial Design Engineering, The Netherlands	[{"start": 9, "end": 19, "valid": false, "qid": "Q20147353"}, {"start": 9, "end": 19, "valid": false, "qid": "Q6027469"}, {"start": 9, "end": 19, "valid": false, "qid": "Q29782891"}, {"start": 20, "end": 26, "valid": false, "qid": "Q5264248"}, {"start": 40, "end": 55, "valid": true, "qid": "Q55"}, {"start": 40, "end": 55, "valid": false, "qid": "Q29999"}]
10.1136/annrheumdis-2011-200148	Laboratory of Clinical Biochemistry and Metabolism, Centre for Pediatrics and Adolescent Medicine, University Hospital Freiburg, Freiburg, Germany	[{"start": 0, "end": 10, "valid": false, "qid": "Q6467254"}, {"start": 36, "end": 39, "valid": false, "qid": "Q5456"}, {"start": 36, "end": 39, "valid": false, "qid": "Q11184652"}, {"start": 36, "end": 39, "valid": false, "qid": "Q4754160"}, {"start": 36, "end": 39, "valid": false, "qid": "Q570479"}, {"start": 36, "end": 39, "valid": false, "qid": "Q20982187"}, {"start": 52, "end": 58, "valid": false, "qid": "Q739951"}, {"start": 52, "end": 58, "valid": false, "qid": "Q13947"}, {"start": 52, "end": 58, "valid": false, "qid": "Q429685"}, {"start": 52, "end": 58, "valid": false, "qid": "Q693439"}, {"start": 52, "end": 58, "valid": false, "qid": "Q515655"}, {"start": 59, "end": 62, "valid": false, "qid": "Q3127"}, {"start": 59, "end": 62, "valid": false, "qid": "Q40471"}, {"start": 59, "end": 62, "valid": false, "qid": "Q1062780"}, {"start": 59, "end": 62, "valid": false, "qid": "Q2074717"}, {"start": 59, "end": 62, "valid": false, "qid": "Q9261865"}, {"start": 74, "end": 77, "valid": false, "qid": "Q5456"}, {"start": 74, "end": 77, "valid": false, "qid": "Q11184652"}, {"start": 74, "end": 77, "valid": false, "qid": "Q4754160"}, {"start": 74, "end": 77, "valid": false, "qid": "Q570479"}, {"start": 74, "end": 77, "valid": false, "qid": "Q20982187"}, {"start": 89, "end": 97, "valid": false, "qid": "Q1993419"}, {"start": 89, "end": 97, "valid": false, "qid": "Q4287791"}, {"start": 99, "end": 118, "valid": false, "qid": "Q5908783"}, {"start": 99, "end": 118, "valid": false, "qid": "Q7894760"}, {"start": 99, "end": 118, "valid": false, "qid": "Q7894761"}, {"start": 99, "end": 118, "valid": false, "qid": "Q9004870"}, {"start": 99, "end": 118, "valid": false, "qid": "Q7894762"}, {"start": 119, "end": 127, "valid": false, "qid": "Q2833"}, {"start": 119, "end": 127, "valid": false, "qid": "Q12640"}, {"start": 119, "end": 127, "valid": false, "qid": "Q8167"}, {"start": 119, "end": 127, "valid": false, "qid": "Q36378"}, {"start": 119, "end": 127, "valid": false, "qid": "Q502617"}, {"start": 129, "end": 137, "valid": true, "qid": "Q2833"}, {"start": 129, "end": 137, "valid": false, "qid": "Q12640"}, {"start": 129, "end": 137, "valid": false, "qid": "Q8167"}, {"start": 129, "end": 137, "valid": false, "qid": "Q36378"}, {"start": 129, "end": 137, "valid": false, "qid": "Q502617"}, {"start": 139, "end": 146, "valid": true, "qid": "Q183"}, {"start": 139, "end": 146, "valid": false, "qid": "Q7318"}, {"start": 139, "end": 146, "valid": false, "qid": "Q41304"}, {"start": 139, "end": 146, "valid": false, "qid": "Q1350565"}, {"start": 139, "end": 146, "valid": false, "qid": "Q2129498"}]
10.1093/carcin/23.6.923	Carcinogenesis Division, National Cancer Center Research Institute, 1-1 Tsukiji 5-chome, Chuo-ku, Tokyo 104-0045, Japan	[{"start": 15, "end": 23, "valid": false, "qid": "Q169534"}, {"start": 15, "end": 23, "valid": false, "qid": "Q3625329"}, {"start": 15, "end": 23, "valid": false, "qid": "Q3032329"}, {"start": 15, "end": 23, "valid": false, "qid": "Q20786307"}, {"start": 15, "end": 23, "valid": false, "qid": "Q12787607"}, {"start": 25, "end": 47, "valid": false, "qid": "Q30264604"}, {"start": 25, "end": 47, "valid": true, "qid": "Q11421209"}, {"start": 48, "end": 56, "valid": false, "qid": "Q7315046"}, {"start": 57, "end": 66, "valid": false, "qid": "Q1082980"}, {"start": 57, "end": 66, "valid": false, "qid": "Q6039090"}, {"start": 57, "end": 66, "valid": false, "qid": "Q1192331"}, {"start": 57, "end": 66, "valid": false, "qid": "Q6039093"}, {"start": 57, "end": 66, "valid": false, "qid": "Q41557696"}, {"start": 68, "end": 71, "valid": false, "qid": "Q161257"}, {"start": 68, "end": 71, "valid": false, "qid": "Q322579"}, {"start": 68, "end": 71, "valid": false, "qid": "Q882107"}, {"start": 68, "end": 71, "valid": false, "qid": "Q6157218"}, {"start": 72, "end": 79, "valid": true, "qid": "Q1201337"}, {"start": 72, "end": 79, "valid": false, "qid": "Q1072938"}, {"start": 72, "end": 79, "valid": false, "qid": "Q859471"}, {"start": 82, "end": 87, "valid": false, "qid": "Q20241626"}, {"start": 89, "end": 103, "valid": true, "qid": "Q212704"}, {"start": 104, "end": 107, "valid": false, "qid": "Q26476023"}, {"start": 104, "end": 107, "valid": false, "qid": "Q26636749"}, {"start": 114, "end": 119, "valid": true, "qid": "Q17"}, {"start": 114, "end": 119, "valid": false, "qid": "Q174933"}, {"start": 114, "end": 119, "valid": false, "qid": "Q2162898"}, {"start": 114, "end": 119, "valid": false, "qid": "Q25255261"}, {"start": 114, "end": 119, "valid": false, "qid": "Q19726826"}]
10.1039/c0dt00628a	Stanford Synchrotron Radiation Lightsource, Stanford University, 94025, Menlo Park, CA	[{"start": 0, "end": 42, "valid": true, "qid": "Q7598799"}, {"start": 44, "end": 63, "valid": true, "qid": "Q41506"}, {"start": 72, "end": 82, "valid": true, "qid": "Q74195"}, {"start": 72, "end": 82, "valid": false, "qid": "Q746801"}, {"start": 72, "end": 82, "valid": false, "qid": "Q3006868"}, {"start": 72, "end": 82, "valid": false, "qid": "Q20657326"}, {"start": 72, "end": 82, "valid": false, "qid": "Q6817149"}, {"start": 84, "end": 86, "valid": false, "qid": "Q16"}, {"start": 84, "end": 86, "valid": true, "qid": "Q99"}, {"start": 84, "end": 86, "valid": false, "qid": "Q611508"}, {"start": 84, "end": 86, "valid": false, "qid": "Q51747"}, {"start": 84, "end": 86, "valid": false, "qid": "Q357639"}]
10.1039/c0cc00063a	Chemical Sciences, University of Surrey, GU2 7XH, Guildford, Surrey, UK	[{"start": 19, "end": 39, "valid": true, "qid": "Q546976"}, {"start": 50, "end": 59, "valid": true, "qid": "Q213465"}, {"start": 50, "end": 59, "valid": false, "qid": "Q894086"}, {"start": 50, "end": 59, "valid": false, "qid": "Q5615787"}, {"start": 50, "end": 59, "valid": false, "qid": "Q604078"}, {"start": 50, "end": 59, "valid": false, "qid": "Q1087870"}, {"start": 61, "end": 67, "valid": true, "qid": "Q23276"}, {"start": 61, "end": 67, "valid": false, "qid": "Q651453"}, {"start": 61, "end": 67, "valid": false, "qid": "Q390583"}, {"start": 61, "end": 67, "valid": false, "qid": "Q523979"}, {"start": 61, "end": 67, "valid": false, "qid": "Q17373119"}, {"start": 69, "end": 71, "valid": true, "qid": "Q145"}, {"start": 69, "end": 71, "valid": false, "qid": "Q174193"}, {"start": 69, "end": 71, "valid": false, "qid": "Q161885"}, {"start": 69, "end": 71, "valid": false, "qid": "Q951305"}, {"start": 69, "end": 71, "valid": false, "qid": "Q4002997"}]
10.1088/0957-4484/17/19/010	Samsung Advanced Institute of Technology, Gihueng-Eup Young-Si Gyeonggi-Do, 449-712, Korea	[{"start": 0, "end": 40, "valid": true, "qid": "Q39412547"}, {"start": 50, "end": 53, "valid": false, "qid": "Q1345085"}, {"start": 54, "end": 59, "valid": false, "qid": "Q820712"}, {"start": 54, "end": 59, "valid": false, "qid": "Q5356178"}, {"start": 54, "end": 59, "valid": false, "qid": "Q3305212"}, {"start": 54, "end": 59, "valid": false, "qid": "Q1005607"}, {"start": 54, "end": 59, "valid": false, "qid": "Q8057802"}, {"start": 60, "end": 62, "valid": false, "qid": "Q215"}, {"start": 60, "end": 62, "valid": false, "qid": "Q57912"}, {"start": 60, "end": 62, "valid": false, "qid": "Q36380"}, {"start": 60, "end": 62, "valid": false, "qid": "Q1348173"}, {"start": 60, "end": 62, "valid": false, "qid": "Q21405813"}, {"start": 63, "end": 74, "valid": true, "qid": "Q20937"}, {"start": 85, "end": 90, "valid": false, "qid": "Q18097"}, {"start": 85, "end": 90, "valid": false, "qid": "Q623920"}, {"start": 85, "end": 90, "valid": false, "qid": "Q6431582"}, {"start": 85, "end": 90, "valid": false, "qid": "Q4042314"}, {"start": 85, "end": 90, "valid": false, "qid": "Q6431580"}]
10.1039/b819020h	Facultad de Ciencias, Universidad Autonma del Estado de Morelos, 62209, Av. Universidad 1001, Col, Chamilpa, (Morelos), Cuernavaca, Mexico	[{"start": 0, "end": 20, "valid": false, "qid": "Q19860306"}, {"start": 0, "end": 20, "valid": false, "qid": "Q5854582"}, {"start": 22, "end": 33, "valid": false, "qid": "Q10387767"}, {"start": 22, "end": 33, "valid": false, "qid": "Q2834308"}, {"start": 22, "end": 33, "valid": false, "qid": "Q44486120"}, {"start": 22, "end": 33, "valid": false, "qid": "Q42202025"}, {"start": 22, "end": 33, "valid": false, "qid": "Q3551318"}, {"start": 42, "end": 45, "valid": false, "qid": "Q1393"}, {"start": 42, "end": 45, "valid": false, "qid": "Q104571"}, {"start": 42, "end": 45, "valid": false, "qid": "Q67032"}, {"start": 42, "end": 45, "valid": false, "qid": "Q30873"}, {"start": 42, "end": 45, "valid": false, "qid": "Q821275"}, {"start": 46, "end": 63, "valid": true, "qid": "Q66117"}, {"start": 72, "end": 74, "valid": false, "qid": "Q308911"}, {"start": 72, "end": 74, "valid": false, "qid": "Q300197"}, {"start": 76, "end": 87, "valid": false, "qid": "Q10387767"}, {"start": 76, "end": 87, "valid": false, "qid": "Q2834308"}, {"start": 76, "end": 87, "valid": false, "qid": "Q44486120"}, {"start": 76, "end": 87, "valid": false, "qid": "Q42202025"}, {"start": 76, "end": 87, "valid": false, "qid": "Q3551318"}, {"start": 94, "end": 97, "valid": false, "qid": "Q40860"}, {"start": 94, "end": 97, "valid": false, "qid": "Q123991"}, {"start": 94, "end": 97, "valid": false, "qid": "Q2409039"}, {"start": 94, "end": 97, "valid": false, "qid": "Q18501568"}, {"start": 94, "end": 97, "valid": false, "qid": "Q5145776"}, {"start": 99, "end": 107, "valid": true, "qid": "Q20264717"}, {"start": 110, "end": 117, "valid": true, "qid": "Q66117"}, {"start": 110, "end": 117, "valid": false, "qid": "Q2466550"}, {"start": 110, "end": 117, "valid": false, "qid": "Q6024083"}, {"start": 110, "end": 117, "valid": false, "qid": "Q3846492"}, {"start": 110, "end": 117, "valid": false, "qid": "Q3018336"}, {"start": 120, "end": 130, "valid": true, "qid": "Q204245"}, {"start": 120, "end": 130, "valid": false, "qid": "Q21572848"}, {"start": 120, "end": 130, "valid": false, "qid": "Q5793859"}, {"start": 132, "end": 138, "valid": true, "qid": "Q96"}, {"start": 132, "end": 138, "valid": false, "qid": "Q1489"}, {"start": 132, "end": 138, "valid": false, "qid": "Q82112"}, {"start": 132, "end": 138, "valid": false, "qid": "Q164089"}, {"start": 132, "end": 138, "valid": false, "qid": "Q55712"}]
10.1108/03699420410512077	Laboratoire de Chimie des Eaux et Corrosion, Facult des Sciences, Oujda, Morocco	[{"start": 22, "end": 25, "valid": false, "qid": "Q40416"}, {"start": 22, "end": 25, "valid": false, "qid": "Q273801"}, {"start": 22, "end": 25, "valid": false, "qid": "Q16898193"}, {"start": 22, "end": 25, "valid": false, "qid": "Q1656047"}, {"start": 22, "end": 25, "valid": false, "qid": "Q30258895"}, {"start": 52, "end": 55, "valid": false, "qid": "Q40416"}, {"start": 52, "end": 55, "valid": false, "qid": "Q273801"}, {"start": 52, "end": 55, "valid": false, "qid": "Q16898193"}, {"start": 52, "end": 55, "valid": false, "qid": "Q1656047"}, {"start": 52, "end": 55, "valid": false, "qid": "Q30258895"}, {"start": 66, "end": 71, "valid": true, "qid": "Q193802"}, {"start": 66, "end": 71, "valid": false, "qid": "Q33704950"}, {"start": 73, "end": 80, "valid": true, "qid": "Q1028"}, {"start": 73, "end": 80, "valid": false, "qid": "Q2374422"}, {"start": 73, "end": 80, "valid": false, "qid": "Q33464128"}, {"start": 73, "end": 80, "valid": false, "qid": "Q2149869"}, {"start": 73, "end": 80, "valid": false, "qid": "Q6913141"}]
10.1088/1742-6596/15/1/003	Cancer Research UK Clinical Magnetic Resonance Research Group, Institute of Cancer Research & Royal Marsden NHS Trust, Downs Road, Sutton, Surrey SM2 5PT, UK	[{"start": 0, "end": 18, "valid": true, "qid": "Q326079"}, {"start": 37, "end": 46, "valid": false, "qid": "Q2530353"}, {"start": 47, "end": 55, "valid": false, "qid": "Q7315046"}, {"start": 56, "end": 61, "valid": false, "qid": "Q1040374"}, {"start": 56, "end": 61, "valid": false, "qid": "Q207063"}, {"start": 56, "end": 61, "valid": false, "qid": "Q19823424"}, {"start": 63, "end": 91, "valid": false, "qid": "Q6039999"}, {"start": 94, "end": 99, "valid": false, "qid": "Q7373557"}, {"start": 94, "end": 99, "valid": false, "qid": "Q2052036"}, {"start": 94, "end": 99, "valid": false, "qid": "Q2055438"}, {"start": 94, "end": 99, "valid": false, "qid": "Q2433956"}, {"start": 94, "end": 99, "valid": false, "qid": "Q31504367"}, {"start": 100, "end": 107, "valid": false, "qid": "Q1760747"}, {"start": 100, "end": 107, "valid": false, "qid": "Q2086354"}, {"start": 100, "end": 107, "valid": false, "qid": "Q6583889"}, {"start": 100, "end": 107, "valid": false, "qid": "Q6773221"}, {"start": 100, "end": 107, "valid": false, "qid": "Q16932548"}, {"start": 108, "end": 111, "valid": false, "qid": "Q918396"}, {"start": 108, "end": 111, "valid": false, "qid": "Q10335734"}, {"start": 108, "end": 111, "valid": false, "qid": "Q14681309"}, {"start": 108, "end": 111, "valid": false, "qid": "Q30259827"}, {"start": 112, "end": 117, "valid": false, "qid": "Q7848100"}, {"start": 112, "end": 117, "valid": false, "qid": "Q1641993"}, {"start": 112, "end": 117, "valid": false, "qid": "Q3541171"}, {"start": 112, "end": 117, "valid": false, "qid": "Q2583052"}, {"start": 112, "end": 117, "valid": false, "qid": "Q11321773"}, {"start": 119, "end": 124, "valid": false, "qid": "Q1023037"}, {"start": 119, "end": 124, "valid": false, "qid": "Q2216723"}, {"start": 125, "end": 129, "valid": false, "qid": "Q1486179"}, {"start": 125, "end": 129, "valid": false, "qid": "Q7339264"}, {"start": 125, "end": 129, "valid": false, "qid": "Q639754"}, {"start": 125, "end": 129, "valid": false, "qid": "Q11998026"}, {"start": 125, "end": 129, "valid": false, "qid": "Q11834926"}, {"start": 131, "end": 145, "valid": true, "qid": "Q3139238"}, {"start": 155, "end": 157, "valid": true, "qid": "Q145"}, {"start": 155, "end": 157, "valid": false, "qid": "Q174193"}, {"start": 155, "end": 157, "valid": false, "qid": "Q161885"}, {"start": 155, "end": 157, "valid": false, "qid": "Q951305"}, {"start": 155, "end": 157, "valid": false, "qid": "Q4002997"}]
10.1163/22116427-91000065	Queen Mary, University of London	[{"start": 0, "end": 32, "valid": true, "qid": "Q195668"}]
10.1108/00330331011019654	The Royal Commission on the Ancient and Historical Monuments of Scotland, Edinburgh, UK	[{"start": 0, "end": 72, "valid": true, "qid": "Q961004"}, {"start": 74, "end": 83, "valid": true, "qid": "Q23436"}, {"start": 74, "end": 83, "valid": false, "qid": "Q2379199"}, {"start": 74, "end": 83, "valid": false, "qid": "Q5338136"}, {"start": 74, "end": 83, "valid": false, "qid": "Q16834597"}, {"start": 74, "end": 83, "valid": false, "qid": "Q2617448"}, {"start": 85, "end": 87, "valid": true, "qid": "Q145"}, {"start": 85, "end": 87, "valid": false, "qid": "Q174193"}, {"start": 85, "end": 87, "valid": false, "qid": "Q161885"}, {"start": 85, "end": 87, "valid": false, "qid": "Q951305"}, {"start": 85, "end": 87, "valid": false, "qid": "Q4002997"}]
10.1088/0022-3727/35/24/310	Cavendish Laboratory, University of Cambridge, Madingley Road, Cambridge, CB3 0HE, UK	[{"start": 0, "end": 20, "valid": true, "qid": "Q181892"}, {"start": 22, "end": 45, "valid": true, "qid": "Q35794"}, {"start": 47, "end": 56, "valid": true, "qid": "Q2224061"}, {"start": 47, "end": 56, "valid": false, "qid": "Q26344076"}, {"start": 57, "end": 61, "valid": false, "qid": "Q1486179"}, {"start": 57, "end": 61, "valid": false, "qid": "Q7339264"}, {"start": 57, "end": 61, "valid": false, "qid": "Q639754"}, {"start": 57, "end": 61, "valid": false, "qid": "Q11998026"}, {"start": 57, "end": 61, "valid": false, "qid": "Q11834926"}, {"start": 63, "end": 72, "valid": true, "qid": "Q49111"}, {"start": 63, "end": 72, "valid": false, "qid": "Q350"}, {"start": 63, "end": 72, "valid": false, "qid": "Q35794"}, {"start": 63, "end": 72, "valid": false, "qid": "Q21713103"}, {"start": 63, "end": 72, "valid": false, "qid": "Q512012"}, {"start": 83, "end": 85, "valid": true, "qid": "Q145"}, {"start": 83, "end": 85, "valid": false, "qid": "Q174193"}, {"start": 83, "end": 85, "valid": false, "qid": "Q161885"}, {"start": 83, "end": 85, "valid": false, "qid": "Q951305"}, {"start": 83, "end": 85, "valid": false, "qid": "Q4002997"}]
10.1016/0022-5193(78)90340-5	Department of Applied Mathematics The Weizmann Institute of Science, Rehovot, Israel	[{"start": 0, "end": 33, "valid": false, "qid": "Q26226251"}, {"start": 34, "end": 37, "valid": false, "qid": "Q280824"}, {"start": 34, "end": 37, "valid": false, "qid": "Q3312799"}, {"start": 34, "end": 37, "valid": false, "qid": "Q30936197"}, {"start": 34, "end": 37, "valid": false, "qid": "Q6143968"}, {"start": 34, "end": 37, "valid": false, "qid": "Q6143971"}, {"start": 38, "end": 67, "valid": true, "qid": "Q4182"}, {"start": 69, "end": 76, "valid": true, "qid": "Q207350"}, {"start": 78, "end": 84, "valid": true, "qid": "Q801"}, {"start": 78, "end": 84, "valid": false, "qid": "Q191406"}, {"start": 78, "end": 84, "valid": false, "qid": "Q3185305"}, {"start": 78, "end": 84, "valid": false, "qid": "Q6086734"}, {"start": 78, "end": 84, "valid": false, "qid": "Q20283931"}]
10.1108/eb021155	School of Building & Real Estate, National University of Singapore, 10 Kent Ridge Crescent, Singapore 119260	[{"start": 0, "end": 6, "valid": false, "qid": "Q17597653"}, {"start": 0, "end": 6, "valid": false, "qid": "Q26316799"}, {"start": 0, "end": 6, "valid": false, "qid": "Q26319035"}, {"start": 0, "end": 6, "valid": false, "qid": "Q26317705"}, {"start": 0, "end": 6, "valid": false, "qid": "Q41945604"}, {"start": 10, "end": 18, "valid": false, "qid": "Q41176"}, {"start": 21, "end": 32, "valid": false, "qid": "Q782763"}, {"start": 34, "end": 66, "valid": true, "qid": "Q738236"}, {"start": 68, "end": 75, "valid": false, "qid": "Q26467985"}, {"start": 71, "end": 81, "valid": false, "qid": "Q6391878"}, {"start": 71, "end": 81, "valid": false, "qid": "Q31266130"}, {"start": 82, "end": 90, "valid": false, "qid": "Q2355030"}, {"start": 82, "end": 90, "valid": false, "qid": "Q1776465"}, {"start": 82, "end": 90, "valid": false, "qid": "Q22133685"}, {"start": 82, "end": 90, "valid": false, "qid": "Q500474"}, {"start": 82, "end": 90, "valid": false, "qid": "Q1892260"}, {"start": 92, "end": 101, "valid": true, "qid": "Q334"}, {"start": 92, "end": 101, "valid": false, "qid": "Q239528"}, {"start": 92, "end": 101, "valid": false, "qid": "Q7522845"}, {"start": 92, "end": 101, "valid": false, "qid": "Q19672697"}]
